Titel,Datum,Ort,Link,Adresse,lat,lon,Datum/Uhrzeit
Kakao Yoga (Kakaozeremonie) in Köln,"Sat, Jan 18, 2:45 PM + 2 more",Friesenstraße 50,https://www.eventbrite.de/e/kakao-yoga-kakaozeremonie-in-koln-tickets-1045408935267?aff=ebdssbcitybrowse,Friesenstraße 50 50670 Köln,50.940773300000004,6.942445694999998,
Gin Tasting,"Sat, Jan 18, 4:00 PM + 5 more",The Bär,https://www.eventbrite.de/e/gin-tasting-tickets-1041732388617?aff=ebdssbcitybrowse,Thebäerstraße 10 50823 Köln,50.94692645,6.921565508646312,
Kitchen Talks,"Mon, Feb 3, 6:30 PM",Minsu Restaurant Köln,https://www.eventbrite.de/e/kitchen-talks-tickets-1137303047029?aff=ebdssbcitybrowse,Mindener Straße 2 ecke 50679 Köln,,,
Black Sisters Unite- Germany *Cologne edition*: Boozy Brunch,"Sat, Feb 8, 12:00 PM",Café Gretchen,https://www.eventbrite.de/e/black-sisters-unite-germany-cologne-edition-boozy-brunch-tickets-1136148493729?aff=ebdssbcitybrowse,Aachener Straße 547 50933 Köln,50.937009,6.897108508196721,
"Rosenmontagszug-Tribünenplätze inkl. Catering, Moderation, Toilette u.s.w.","Mon, Mar 3, 12:00 PM",Latif's - Frontcooking & Bar,https://www.eventbrite.de/e/rosenmontagszug-tribunenplatze-inkl-catering-moderation-toilette-usw-tickets-1079059569219?aff=ebdssbcitybrowse,Hohenzollernring 22-24 50672 Köln,50.93792929999999,6.939671325105882,
PAPPNASSEN PARTY,"Mon, Mar 3, 11:00 AM",Quater 1,https://www.eventbrite.de/e/pappnassen-party-tickets-886046748677?aff=ebdssbcitybrowse,Quatermarkt 50667 Köln,50.9368794,6.957436981718319,
Richtig optimieren.,"Wed, Jan 15, 10:00 AM",Börsenpl. 1,https://www.eventbrite.de/e/richtig-optimieren-tickets-1113493652489?aff=ebdssbcitybrowse,Börsenplatz 1 50667 Köln,50.9434679,6.951131942721519,
Exkursion zur igus® GmbH,"Thu, Jan 16, 9:00 AM",igus,https://www.eventbrite.de/e/exkursion-zur-igus-gmbh-tickets-1067202263699?aff=ebdssbcitybrowse,Spicher Straße 1A 51147 Köln,,,
HR Summit an der CBS 2025,"Thu, Jan 16, 3:30 PM",CBS International Business School,https://www.eventbrite.de/e/hr-summit-an-der-cbs-2025-tickets-1109174523859?aff=ebdssbcitybrowse,Bahnstraße 6-8 50996 Köln,50.89104008195997,6.9898012963515015,
Human In Business - Der Mensch im Unternehmen 2025,"Thu, Jan 16, 5:00 PM",KunstSalon e.V.,https://www.eventbrite.com/e/human-in-business-der-mensch-im-unternehmen-2025-tickets-1083962253279?aff=ebdssbcitybrowse,Brühler Straße 11-13 50968 Köln,50.894240528331004,6.94860834387643,
"ActiveCampaign Study Hall | Köln, Germany","Tue, Jan 28, 9:00 AM",Maritim Hotel Köln,https://www.eventbrite.com/e/activecampaign-study-hall-koln-germany-tickets-1082348055169?aff=ebdssbcitybrowse,Heumarkt 20 50667 Köln,50.935520600000004,6.9619182061676455,
Startup Breakfast @Seitz Rechtsanwälte,"Tue, Jan 28, 9:00 AM",Seitz Partnerschaftsgesellschaft - Rechtsanwälte Steuerberater,https://www.eventbrite.de/e/startup-breakfast-seitz-rechtsanwalte-tickets-1100887938459?aff=ebdssbcitybrowse,Aachener Straße 621 50933 Köln,50.937068,6.891620447265949,
CoachCamp Köln 2025,"Fri, Jan 31, 10:00 AM",Bürgerhaus Stollwerck,https://www.eventbrite.de/e/coachcamp-koln-2025-tickets-830375574697?aff=ebdssbcitybrowse,Dreikönigenstraße 23 50678 Köln,50.9252613,6.9644783761029405,
Gemeinsam die digitale Zukunft weiterdenken – Lösungen für KMU  mit KI & Co,"Tue, Feb 4, 5:30 PM",TH Köln - Campus Köln-Mülheim,https://www.eventbrite.de/e/gemeinsam-die-digitale-zukunft-weiterdenken-losungen-fur-kmu-mit-ki-co-registrierung-1109248806039?aff=ebdssbcitybrowse,TH Köln - Campus Köln-Mülheim,,,
Richtig optimieren.,"Wed, Jan 15, 10:00 AM",Börsenpl. 1,https://www.eventbrite.de/e/richtig-optimieren-tickets-1113493652489?aff=ebdssbcitybrowse,Börsenpl. 1,50.9434679,6.951131942721519,
Exkursion zur igus® GmbH,"Thu, Jan 16, 9:00 AM",igus,https://www.eventbrite.de/e/exkursion-zur-igus-gmbh-tickets-1067202263699?aff=ebdssbcitybrowse,igus,50.8423295,7.100384304502549,
HR Summit an der CBS 2025,"Thu, Jan 16, 3:30 PM",CBS International Business School,https://www.eventbrite.de/e/hr-summit-an-der-cbs-2025-tickets-1109174523859?aff=ebdssbcitybrowse,CBS International Business School,50.92468975,6.949644666733818,
Human In Business - Der Mensch im Unternehmen 2025,"Thu, Jan 16, 5:00 PM",KunstSalon e.V.,https://www.eventbrite.com/e/human-in-business-der-mensch-im-unternehmen-2025-tickets-1083962253279?aff=ebdssbcitybrowse,KunstSalon e.V.,,,
"ActiveCampaign Study Hall | Köln, Germany","Tue, Jan 28, 9:00 AM",Maritim Hotel Köln,https://www.eventbrite.com/e/activecampaign-study-hall-koln-germany-tickets-1082348055169?aff=ebdssbcitybrowse,Maritim Hotel Köln,50.935520600000004,6.9619182061676455,
Startup Breakfast @Seitz Rechtsanwälte,"Tue, Jan 28, 9:00 AM",Seitz Partnerschaftsgesellschaft - Rechtsanwälte Steuerberater,https://www.eventbrite.de/e/startup-breakfast-seitz-rechtsanwalte-tickets-1100887938459?aff=ebdssbcitybrowse,Seitz Partnerschaftsgesellschaft - Rechtsanwälte Steuerberater,,,
CoachCamp Köln 2025,"Fri, Jan 31, 10:00 AM",Bürgerhaus Stollwerck,https://www.eventbrite.de/e/coachcamp-koln-2025-tickets-830375574697?aff=ebdssbcitybrowse,Bürgerhaus Stollwerck,50.9252613,6.9644783761029405,
Gemeinsam die digitale Zukunft weiterdenken – Lösungen für KMU  mit KI & Co,"Tue, Feb 4, 5:30 PM",TH Köln - Campus Köln-Mülheim,https://www.eventbrite.de/e/gemeinsam-die-digitale-zukunft-weiterdenken-losungen-fur-kmu-mit-ki-co-registrierung-1109248806039?aff=ebdssbcitybrowse,TH Köln - Campus Köln-Mülheim,,,
Виступ гурту Hurtom у Кельні [Die ukrainische Band Hurtom in Köln] 16.01,"Thu, Jan 16, 7:00 PM",Theater in der Filmdose,https://www.eventbrite.com/e/hurtom-die-ukrainische-band-hurtom-in-koln-1601-tickets-1094351477729?aff=ebdssbcitybrowse,Theater in der Filmdose,,,
Сергій Степанисько в Кельні!,"Thu, Jan 23, 7:00 PM",Radio 674FM,https://www.eventbrite.de/e/1097104291469?aff=ebdssbcitybrowse,Radio 674FM,,,
Burlesque Show - Schall und Rauch,"Sun, Jan 26, 7:00 PM",Echtzeit,https://www.eventbrite.de/e/burlesque-show-schall-und-rauch-tickets-1097092044839?aff=ebdssbcitybrowse,Echtzeit,53.5956027,9.9978404,
Burlesque Show - A Burlesque Escapade by Anna Venture,"Fri, Jan 31, 11:00 PM",Echtzeit,https://www.eventbrite.de/e/burlesque-show-a-burlesque-escapade-by-anna-venture-tickets-1078142536349?aff=ebdssbcitybrowse,Echtzeit,53.5956027,9.9978404,
GIRLS 01.02.25 Kunstbar Köln,"Sat, Feb 1, 11:00 PM",die kunstbar,https://www.eventbrite.de/e/girls-010225-kunstbar-koln-tickets-1120718893379?aff=ebdssbcitybrowse,die kunstbar,,,
Comedia en Colonia #2,"Sat, Feb 8, 7:45 PM",Allerweltshaus Köln e.V.,https://www.eventbrite.de/e/comedia-en-colonia-2-tickets-1120958038669?aff=ebdssbcitybrowse,Allerweltshaus Köln e.V.,50.9471031,6.920687509175393,
"Fortbildung ""Gebärdensprache in den Darstellenden Künsten""",Kein Datum gefunden,Un-Label,https://www.eventbrite.de/e/fortbildung-gebardensprache-in-den-darstellenden-kunsten-tickets-1089867315479?aff=ebdssbcitybrowse,Un-Label,50.959032,6.9187395,
"LITTLE BLUE One Day Choir Köln, Ep.2","Sat, Feb 15, 3:30 PM",TGR The Green Room,https://www.eventbrite.de/e/little-blue-one-day-choir-koln-ep2-tickets-1113621494869?aff=ebdssbcitybrowse,TGR The Green Room,,,
Виступ гурту Hurtom у Кельні [Die ukrainische Band Hurtom in Köln] 16.01,"Thu, Jan 16, 7:00 PM",Theater in der Filmdose,https://www.eventbrite.com/e/hurtom-die-ukrainische-band-hurtom-in-koln-1601-tickets-1094351477729?aff=ebdssbcitybrowse,Theater in der Filmdose,,,
Сергій Степанисько в Кельні!,"Thu, Jan 23, 7:00 PM",Radio 674FM,https://www.eventbrite.de/e/1097104291469?aff=ebdssbcitybrowse,Radio 674FM,,,
Burlesque Show - Schall und Rauch,"Sun, Jan 26, 7:00 PM",Echtzeit,https://www.eventbrite.de/e/burlesque-show-schall-und-rauch-tickets-1097092044839?aff=ebdssbcitybrowse,Echtzeit,53.5956027,9.9978404,
Burlesque Show - A Burlesque Escapade by Anna Venture,"Fri, Jan 31, 11:00 PM",Echtzeit,https://www.eventbrite.de/e/burlesque-show-a-burlesque-escapade-by-anna-venture-tickets-1078142536349?aff=ebdssbcitybrowse,Echtzeit,53.5956027,9.9978404,
GIRLS 01.02.25 Kunstbar Köln,"Sat, Feb 1, 11:00 PM",die kunstbar,https://www.eventbrite.de/e/girls-010225-kunstbar-koln-tickets-1120718893379?aff=ebdssbcitybrowse,die kunstbar,,,
Comedia en Colonia #2,"Sat, Feb 8, 7:45 PM",Allerweltshaus Köln e.V.,https://www.eventbrite.de/e/comedia-en-colonia-2-tickets-1120958038669?aff=ebdssbcitybrowse,Allerweltshaus Köln e.V.,50.9471031,6.920687509175393,
"Fortbildung ""Gebärdensprache in den Darstellenden Künsten""",Kein Datum gefunden,Un-Label,https://www.eventbrite.de/e/fortbildung-gebardensprache-in-den-darstellenden-kunsten-tickets-1089867315479?aff=ebdssbcitybrowse,Un-Label,50.959032,6.9187395,
"LITTLE BLUE One Day Choir Köln, Ep.2","Sat, Feb 15, 3:30 PM",TGR The Green Room,https://www.eventbrite.de/e/little-blue-one-day-choir-koln-ep2-tickets-1113621494869?aff=ebdssbcitybrowse,TGR The Green Room,,,
"Hypnosis Workshop (couples only, age 20+)",Sonntag um 19:00,Braunsfeld,https://www.eventbrite.com/e/hypnosis-workshop-couples-only-age-20-tickets-1107583836069?aff=ebdssbcitybrowse,Braunsfeld,50.9365109,6.8991826,
Meditation /Achtsamkeit,"Wed, Jan 15, 1:00 PM",Springs 3 Pilates Studio - Sülz/Klettenberg,https://www.eventbrite.de/e/meditation-achtsamkeit-tickets-1061978098079?aff=ebdssbcitybrowse,Springs 3 Pilates Studio - Sülz/Klettenberg,,,
Neurostimulation & Neurofeedback - Kostenloser Infotag für Fachpersonal,"Sat, Jan 18, 10:00 AM",AMERON Köln Hotel Regent,https://www.eventbrite.com/e/neurostimulation-neurofeedback-kostenloser-infotag-fur-fachpersonal-tickets-1088440909059?aff=ebdssbcitybrowse,AMERON Köln Hotel Regent,,,
Frauenmagie pur,"Sun, Jan 19, 1:00 PM","Körper, Geist Und Seele",https://www.eventbrite.de/e/frauenmagie-pur-tickets-1015923052197?aff=ebdssbcitybrowse,"Körper, Geist Und Seele",,,
Glowing Soulfood & Selfcare Afternoon,"Thu, Jan 23, 5:00 PM",Adeli,https://www.eventbrite.com/e/glowing-soulfood-selfcare-afternoon-tickets-1098722972989?aff=ebdssbcitybrowse,Adeli,50.9414156,6.9367513,
Kundalini Yoga - mit neuer Energie ins neue Jahr,"Wed, Jan 29, 7:30 PM",Eupener Str. 150,https://www.eventbrite.com/e/kundalini-yoga-mit-neuer-energie-ins-neue-jahr-tickets-1116742399579?aff=ebdssbcitybrowse,Eupener Str. 150,51.2151534,6.4638052,
Tantra Paar-Workshop,"Sat, Feb 15, 10:00 AM",bodhi Studio,https://www.eventbrite.de/e/tantra-paar-workshop-tickets-1076429913849?aff=ebdssbcitybrowse,bodhi Studio,,,
dōTERRA Power Tag Köln - Lust auf Leben,"Sat, Feb 15, 10:00 AM",The New Yorker - Hotel,https://www.eventbrite.de/e/doterra-power-tag-koln-lust-auf-leben-tickets-1060581089589?aff=ebdssbcitybrowse,The New Yorker - Hotel,50.95504065,6.993414587499787,
"Hypnosis Workshop (couples only, age 20+)",Sonntag um 19:00,Braunsfeld,https://www.eventbrite.com/e/hypnosis-workshop-couples-only-age-20-tickets-1107583836069?aff=ebdssbcitybrowse,Braunsfeld,50.9365109,6.8991826,
Meditation /Achtsamkeit,"Wed, Jan 15, 1:00 PM",Springs 3 Pilates Studio - Sülz/Klettenberg,https://www.eventbrite.de/e/meditation-achtsamkeit-tickets-1061978098079?aff=ebdssbcitybrowse,Springs 3 Pilates Studio - Sülz/Klettenberg,,,
Neurostimulation & Neurofeedback - Kostenloser Infotag für Fachpersonal,"Sat, Jan 18, 10:00 AM",AMERON Köln Hotel Regent,https://www.eventbrite.com/e/neurostimulation-neurofeedback-kostenloser-infotag-fur-fachpersonal-tickets-1088440909059?aff=ebdssbcitybrowse,AMERON Köln Hotel Regent,,,
Frauenmagie pur,"Sun, Jan 19, 1:00 PM","Körper, Geist Und Seele",https://www.eventbrite.de/e/frauenmagie-pur-tickets-1015923052197?aff=ebdssbcitybrowse,"Körper, Geist Und Seele",,,
Glowing Soulfood & Selfcare Afternoon,"Thu, Jan 23, 5:00 PM",Adeli,https://www.eventbrite.com/e/glowing-soulfood-selfcare-afternoon-tickets-1098722972989?aff=ebdssbcitybrowse,Adeli,50.9414156,6.9367513,
Kundalini Yoga - mit neuer Energie ins neue Jahr,"Wed, Jan 29, 7:30 PM",Eupener Str. 150,https://www.eventbrite.com/e/kundalini-yoga-mit-neuer-energie-ins-neue-jahr-tickets-1116742399579?aff=ebdssbcitybrowse,Eupener Str. 150,51.2151534,6.4638052,
Tantra Paar-Workshop,"Sat, Feb 15, 10:00 AM",bodhi Studio,https://www.eventbrite.de/e/tantra-paar-workshop-tickets-1076429913849?aff=ebdssbcitybrowse,bodhi Studio,,,
dōTERRA Power Tag Köln - Lust auf Leben,"Sat, Feb 15, 10:00 AM",The New Yorker - Hotel,https://www.eventbrite.de/e/doterra-power-tag-koln-lust-auf-leben-tickets-1060581089589?aff=ebdssbcitybrowse,The New Yorker - Hotel,50.95504065,6.993414587499787,
Alzheimer-Frühdiagnostik in der Stadt Köln,Montag um 17:00,InnoDom Cologne,https://www.eventbrite.de/e/alzheimer-fruhdiagnostik-in-der-stadt-koln-tickets-1097083980719?aff=ebdssbcitybrowse,InnoDom Cologne,50.9256349,6.925474402173914,
Internationales Tandem-Speeddating,Dienstag um 18:00,RehaNova Köln Neurologische Rehabilitationsklinik gGmbH,https://www.eventbrite.com/e/internationales-tandem-speeddating-tickets-1096090118049?aff=ebdssbcitybrowse,RehaNova Köln Neurologische Rehabilitationsklinik gGmbH,,,
See more with CyTOF© - Introduction to High-Plex Flow Cytometry and IMC™,Dienstag um 13:00,"CECAD Cologne, Joseph-Stelzmann-Straße 26",https://www.eventbrite.co.uk/e/see-more-with-cytof-introduction-to-high-plex-flow-cytometry-and-imctm-tickets-1115280206119?aff=ebdssbcitybrowse,"CECAD Cologne, Joseph-Stelzmann-Straße 26",,,
Sony Lofoten - Workshop,"Sat, Jan 18, 12:00 PM",Calumet Photo Video Köln,https://www.eventbrite.de/e/sony-lofoten-workshop-tickets-1106959197759?aff=ebdssbcitybrowse,Calumet Photo Video Köln,,,
Tag der offenen Tür bei Kieser Köln-Neustadt Nord,"Sat, Jan 18, 10:00 AM",Kieser,https://www.eventbrite.com/e/tag-der-offenen-tur-bei-kieser-koln-neustadt-nord-tickets-1109137342649?aff=ebdssbcitybrowse,Kieser,48.9078108,9.2343713,
Online Marketing-Stammtisch Köln,"Wed, Jan 22, 6:00 PM",Brauhaus Quetsch,https://www.eventbrite.at/e/online-marketing-stammtisch-koln-registrierung-1099652683779?aff=ebdssbcitybrowse,Brauhaus Quetsch,50.8967555,6.990796,
BEST 2025 - BU Risiken reduzieren. Resilienz stärken.,"Tue, Feb 11, 10:00 AM","FRÜH am Dom, die FRÜH Lounge",https://www.eventbrite.de/e/best-2025-bu-risiken-reduzieren-resilienz-starken-tickets-1113533882819?aff=ebdssbcitybrowse,"FRÜH am Dom, die FRÜH Lounge",,,
Online Fundraising Forum 2025,"Tue, Feb 25, 9:30 AM",Am Kabellager 11,https://www.eventbrite.de/e/online-fundraising-forum-2025-tickets-999415497657?aff=ebdssbcitybrowse,Am Kabellager 11,50.9685795,7.0107263,
Alzheimer-Frühdiagnostik in der Stadt Köln,Montag um 17:00,InnoDom Cologne,https://www.eventbrite.de/e/alzheimer-fruhdiagnostik-in-der-stadt-koln-tickets-1097083980719?aff=ebdssbcitybrowse,InnoDom Cologne,50.9256349,6.925474402173914,
Internationales Tandem-Speeddating,Dienstag um 18:00,RehaNova Köln Neurologische Rehabilitationsklinik gGmbH,https://www.eventbrite.com/e/internationales-tandem-speeddating-tickets-1096090118049?aff=ebdssbcitybrowse,RehaNova Köln Neurologische Rehabilitationsklinik gGmbH,,,
See more with CyTOF© - Introduction to High-Plex Flow Cytometry and IMC™,Dienstag um 13:00,"CECAD Cologne, Joseph-Stelzmann-Straße 26",https://www.eventbrite.co.uk/e/see-more-with-cytof-introduction-to-high-plex-flow-cytometry-and-imctm-tickets-1115280206119?aff=ebdssbcitybrowse,"CECAD Cologne, Joseph-Stelzmann-Straße 26",,,
Sony Lofoten - Workshop,"Sat, Jan 18, 12:00 PM",Calumet Photo Video Köln,https://www.eventbrite.de/e/sony-lofoten-workshop-tickets-1106959197759?aff=ebdssbcitybrowse,Calumet Photo Video Köln,,,
Tag der offenen Tür bei Kieser Köln-Neustadt Nord,"Sat, Jan 18, 10:00 AM",Kieser,https://www.eventbrite.com/e/tag-der-offenen-tur-bei-kieser-koln-neustadt-nord-tickets-1109137342649?aff=ebdssbcitybrowse,Kieser,48.9078108,9.2343713,
Online Marketing-Stammtisch Köln,"Wed, Jan 22, 6:00 PM",Brauhaus Quetsch,https://www.eventbrite.at/e/online-marketing-stammtisch-koln-registrierung-1099652683779?aff=ebdssbcitybrowse,Brauhaus Quetsch,50.8967555,6.990796,
BEST 2025 - BU Risiken reduzieren. Resilienz stärken.,"Tue, Feb 11, 10:00 AM","FRÜH am Dom, die FRÜH Lounge",https://www.eventbrite.de/e/best-2025-bu-risiken-reduzieren-resilienz-starken-tickets-1113533882819?aff=ebdssbcitybrowse,"FRÜH am Dom, die FRÜH Lounge",,,
Online Fundraising Forum 2025,"Tue, Feb 25, 9:30 AM",Am Kabellager 11,https://www.eventbrite.de/e/online-fundraising-forum-2025-tickets-999415497657?aff=ebdssbcitybrowse,Am Kabellager 11,50.9685795,7.0107263,
Tapas Niederrhein,"Sat, Jan 18, 5:30 PM",Bora,https://www.eventbrite.de/e/tapas-niederrhein-tickets-1030361086747?aff=ebdssbcitybrowse,Bora,48.1343143,11.5770887,
"SingAlong Düsseldorf (Hits der 90er & 2000er), 24.01.2025","Fri, Jan 24, 8:15 PM",KLUB KULB,https://www.eventbrite.de/e/singalong-dusseldorf-hits-der-90er-2000er-24012025-tickets-1091079711789?aff=ebdssbcitybrowse,KLUB KULB,,,
Muskeln - Deine starken Gesundmacher,"Tue, Jan 28, 6:00 PM",Sportpark Mönchengladbach,https://www.eventbrite.de/e/muskeln-deine-starken-gesundmacher-tickets-1080348524519?aff=ebdssbcitybrowse,Sportpark Mönchengladbach,51.228107800000004,6.467144406345757,
"Meyer Sound Trainingsseminar-Reihe | Bergisch Gladbach, Deutschland 2025","Tue, Jan 28, 9:00 AM",Heinz-Fröling-Straße 17,https://www.eventbrite.com/e/meyer-sound-trainingsseminar-reihe-bergisch-gladbach-deutschland-2025-registrierung-1095741525399?aff=ebdssbcitybrowse,Heinz-Fröling-Straße 17,50.95644405,7.193184511802709,
12. Cloud Unternehmertag 2025,"Thu, Jan 30, 9:30 AM",Kameha Grand,https://www.eventbrite.de/e/12-cloud-unternehmertag-2025-tickets-825062663637?aff=ebdssbcitybrowse,Kameha Grand,50.7182258,7.1526188,
Noah Schnapp  @ German Stranger Con Vol. 4 - 2025,Kein Datum gefunden,Turbinenhalle Oberhausen,https://www.eventbrite.de/e/noah-schnapp-german-stranger-con-vol-4-2025-tickets-1086192052669?aff=ebdssbcitybrowse,Turbinenhalle Oberhausen,51.48355815,6.866649411693732,
LinkedIn Local Bonn - #LiLoBonn Vol. 16,"Thu, Feb 6, 5:00 PM",Design Offices | Bonn Neuer Kanzlerplatz,https://www.eventbrite.de/e/linkedin-local-bonn-lilobonn-vol-16-tickets-1009100886917?aff=ebdssbcitybrowse,Design Offices | Bonn Neuer Kanzlerplatz,,,
Megamarsch 50/12 Mönchengladbach 2025,"Sat, Mar 22, 7:30 AM",Hennes Weisweiler Allee 1,https://www.eventbrite.com/e/megamarsch-5012-monchengladbach-2025-tickets-872331786857?aff=ebdssbcitybrowse,Hennes Weisweiler Allee 1,51.174624949999995,6.386488251727968,
Tapas Niederrhein,"Sat, Jan 18, 5:30 PM",Bora,https://www.eventbrite.de/e/tapas-niederrhein-tickets-1030361086747?aff=ebdssbcitybrowse,Bora,48.1343143,11.5770887,
"SingAlong Düsseldorf (Hits der 90er & 2000er), 24.01.2025","Fri, Jan 24, 8:15 PM",KLUB KULB,https://www.eventbrite.de/e/singalong-dusseldorf-hits-der-90er-2000er-24012025-tickets-1091079711789?aff=ebdssbcitybrowse,KLUB KULB,,,
Muskeln - Deine starken Gesundmacher,"Tue, Jan 28, 6:00 PM",Sportpark Mönchengladbach,https://www.eventbrite.de/e/muskeln-deine-starken-gesundmacher-tickets-1080348524519?aff=ebdssbcitybrowse,Sportpark Mönchengladbach,51.228107800000004,6.467144406345757,
"Meyer Sound Trainingsseminar-Reihe | Bergisch Gladbach, Deutschland 2025","Tue, Jan 28, 9:00 AM",Heinz-Fröling-Straße 17,https://www.eventbrite.com/e/meyer-sound-trainingsseminar-reihe-bergisch-gladbach-deutschland-2025-registrierung-1095741525399?aff=ebdssbcitybrowse,Heinz-Fröling-Straße 17,50.95644405,7.193184511802709,
12. Cloud Unternehmertag 2025,"Thu, Jan 30, 9:30 AM",Kameha Grand,https://www.eventbrite.de/e/12-cloud-unternehmertag-2025-tickets-825062663637?aff=ebdssbcitybrowse,Kameha Grand,50.7182258,7.1526188,
Noah Schnapp  @ German Stranger Con Vol. 4 - 2025,Kein Datum gefunden,Turbinenhalle Oberhausen,https://www.eventbrite.de/e/noah-schnapp-german-stranger-con-vol-4-2025-tickets-1086192052669?aff=ebdssbcitybrowse,Turbinenhalle Oberhausen,51.48355815,6.866649411693732,
LinkedIn Local Bonn - #LiLoBonn Vol. 16,"Thu, Feb 6, 5:00 PM",Design Offices | Bonn Neuer Kanzlerplatz,https://www.eventbrite.de/e/linkedin-local-bonn-lilobonn-vol-16-tickets-1009100886917?aff=ebdssbcitybrowse,Design Offices | Bonn Neuer Kanzlerplatz,,,
Megamarsch 50/12 Mönchengladbach 2025,"Sat, Mar 22, 7:30 AM",Hennes Weisweiler Allee 1,https://www.eventbrite.com/e/megamarsch-5012-monchengladbach-2025-tickets-872331786857?aff=ebdssbcitybrowse,Hennes Weisweiler Allee 1,51.174624949999995,6.386488251727968,
"planlos.in-Rätseltour ""Rosenmontags-Verschwörung""",,,https://rausgegangen.de/events/planlosin-ratseltour-rosenmontags-verschworung-59/,"Köln, Köln",50.928463,6.929256839210568,"Heute, 09. Jan | 08:00"
"Mädchensitzung ""Nümaats Wiever""",,,https://rausgegangen.de/events/madchensitzung-numaats-wiever-0/,"Neumarkt, Neumarkt",49.2733225,11.4566709,"Morgen, 10. Jan | 13:00"
NUBBELEINZUGSPARTY - Em Kölsche Boor,,,https://rausgegangen.de/events/nubbeleinzugsparty-em-kolsche-boor-0/,"Eigelstein 121, 50668 Köln",50.948791,6.956675,"Morgen, 10. Jan | 19:11"
Volkssitzung,,,https://rausgegangen.de/events/volkssitzung-0/,"Neumarkt, Neumarkt",49.2733225,11.4566709,"Sa, 11. Jan | 13:00"
Karnevalistischer Benefiz Frühschoppen – Alles für Andere e.V.,,,https://rausgegangen.de/events/karnevalistischer-benefiz-fruhschoppen-0/,"Dom im Stapelhaus, Frankenwerft 35",50.9391875,6.9622299,"So, 12. Jan | 11:00"
Karneval Flohmarkt,,,https://rausgegangen.de/events/karneval-flohmarkt-1/,"Melanchthonkirche, Breniger Straße 18",,,"So, 12. Jan | 14:00"
Workshop „UpCycling – Perücken & Hüte“,,,https://rausgegangen.de/events/workshop-upcycling-perucken-hute-0/,"Lindenstraße 53, 50674 Köln",50.93345545,6.935608889188232,"Di, 14. Jan | 19:00"
Ärm en Ärm - die Benefizsitzung zu Gunsten der Rundschau-Altenhilfe,,,https://rausgegangen.de/events/arm-en-arm-die-benefizsitzung-zu-gunsten-der-rundschau-alten-0/,"Helenenstraße 14, 50667 Köln",50.940201349999995,6.945564263692347,"Mi, 15. Jan | 17:00"
Karnevalsparty BERG & THAL feiert,,,https://rausgegangen.de/events/karnevalsparty-berg-thal-feiert-0/,"Gemeindesaal St. Mariä Empfängnis, Raderberger Straße 199",,,"Sa, 18. Jan | 15:00"
Kostümsitzung - 1. Große KG Köln-Nord,,,https://rausgegangen.de/events/kostumsitzung-1-groe-kg-koln-nord-0/,"Pariser Platz 1,, 50765 Köln",51.0223811,6.899535628781038,"Sa, 18. Jan | 17:20"
Gardemass - Prunk&Kostümsitzung,,,https://rausgegangen.de/events/gardemass-prunkkostumsitzung-0/,"Kristallsaal Koelnmesse, Messeplatz 1",,,"Sa, 18. Jan | 20:00"
Karnevalströdelmarkt,,,https://rausgegangen.de/events/karnevalstrodelmarkt-1/,"Oberstraße 96, 51149 Köln",50.90018055,7.021319800000003,"So, 19. Jan | 11:00"
LAGERVERKAUF Kostüme & Accessoires für Karneval Damen/Herren/Kinder I Wohnaccessoires uvm. zum ALLES-MUSS-RAUS-PREIS Flohmarkt,,,https://rausgegangen.de/events/lagerverkauf-kostume-accessoires-fur-karneval-damenherrenkin-0/,"shoperama Lagerverkauf, Wilhelm-Mauser-Straße 47 (Gewerbehof Bell, Halle 3)",,,"So, 19. Jan | 11:00"
Ausverkauft | Freche kleine Kneipensitzung,,,https://rausgegangen.de/events/freche-kleine-kneipensitzung-0/,"Heimathirsch, Mauenheimer Straße 4",50.9656234,6.9529777,"Do, 23. Jan | 19:30"
Paulinchensitzung® – Das Original,,,https://rausgegangen.de/events/paulinchensitzung-das-original-0/,"Helenenstraße 14, 50667 Köln",50.940201349999995,6.945564263692347,"Fr, 24. Jan | 17:45"
"""Lachende Kölnarena"" 2025",,,https://rausgegangen.de/events/lachende-kolnarena-2025-0/,"Willy-Brandt-Platz 3, 50679 Köln",50.9385846,6.9830722,"Fr, 24. Jan | 18:00"
Kölsch för Karneval,,,https://rausgegangen.de/events/kolsch-for-karneval-2/,"Akademie för uns kölsche Sproch/SK Stiftung Kultur, Im Mediapark 7",,,"Sa, 25. Jan | 10:00"
DISKOTHEKE – Große Karnevals Tanzparty,,,https://rausgegangen.de/events/diskotheke-groe-karnevals-tanzparty-0/,"Luxemburger Straße 40, 50674 Köln",50.9273661,6.939417130591631,"Sa, 25. Jan | 21:00"
Freche Kleine Kneipensitzung,,,https://rausgegangen.de/events/freche-kleine-kneipensitzung-1/,"Heimathirsch, Mauenheimer Straße 4",50.9656234,6.9529777,"Mi, 29. Jan | 19:30"
Freche kleine Kneipensitzung,,,https://rausgegangen.de/events/freche-kleine-kneipensitzung-2/,"Heimathirsch, Mauenheimer Straße 4",50.9656234,6.9529777,"Do, 30. Jan | 19:30"
Röschen Sitzung,,,https://rausgegangen.de/events/roschen-sitzung-2/,"Apostelnstraße 11, 50667 Köln",50.9374878,6.9449479,"Fr, 31. Jan | 12:00"
